time_bin,label,Unnamed: 0,current_popularity,datetime,time,temp,humidity,rain_1h,wind_speed,wind_deg,press,source,day_name,hour
2020-04-03 10:05:00,0.0,76.0,21.0,2020-04-03 10:08:00,,44.87961830282404,76.95940343868519,0.01164667250678089,28.255137096604532,341.47382126808327,1002.4744594828003,i,Friday,10
2020-04-03 10:05:00,0.0,77.0,20.0,2020-04-03 10:18:00,,44.87961830282404,76.95940343868519,0.01164667250678089,28.255137096604532,341.47382126808327,1002.4744594828003,i,Friday,10
2020-04-04 07:20:00,0.0,150.0,11.0,2020-04-04 07:21:00,,48.907761310367746,80.18918742046104,7.354594952365646e-11,24.49148492655416,28.850383350973377,1011.7693280319452,i,Saturday,7
2020-04-04 07:20:00,0.0,151.0,11.0,2020-04-04 07:31:00,,48.907761310367746,80.18918742046104,7.354594952365646e-11,24.49148492655416,28.850383350973377,1011.7693280319452,i,Saturday,7
2020-04-04 09:50:00,1.0,165.0,32.0,2020-04-04 09:52:00,2020-04-04 10:00:00,48.02,77.0,0.0,20.5,40.0,1013.5,i,Saturday,9
2020-04-04 09:50:00,1.0,166.0,30.0,2020-04-04 10:02:00,2020-04-04 10:00:00,48.02,77.0,0.0,20.5,40.0,1013.5,i,Saturday,9
2020-04-04 10:50:00,1.0,171.0,33.0,2020-04-04 10:52:00,2020-04-04 11:00:00,46.94,86.0,0.0,27.7,20.0,1014.4,i,Saturday,10
2020-04-04 10:50:00,1.0,172.0,31.0,2020-04-04 11:02:00,2020-04-04 11:00:00,46.94,86.0,0.0,27.7,20.0,1014.4,i,Saturday,10
2020-04-04 12:05:00,0.0,179.0,39.0,2020-04-04 12:12:00,,47.1894447145446,81.33850464424802,-1.206688726662188e-14,22.255653740120398,35.42479434829647,1015.4690226185963,i,Saturday,12
2020-04-04 13:05:00,1.0,185.0,44.0,2020-04-04 13:12:00,,48.017883175401224,76.70282266457211,2.0703505436979035e-15,19.317831145227,28.04825475392825,1016.076520609323,i,Saturday,13
2020-04-04 14:05:00,1.0,191.0,47.0,2020-04-04 14:12:00,,48.59325623304807,75.94455936831935,-3.552159955655378e-16,23.287359388517608,113.78567712813404,1016.6968537254663,i,Saturday,14
2020-04-04 14:50:00,1.0,195.0,50.0,2020-04-04 14:53:00,2020-04-04 15:00:00,51.08,71.0,0.0,16.6,360.0,1016.8,i,Saturday,14
2020-04-04 14:50:00,1.0,196.0,54.0,2020-04-04 15:03:00,2020-04-04 15:00:00,51.08,71.0,0.0,16.6,360.0,1016.8,i,Saturday,14
2020-04-04 16:05:00,1.0,203.0,65.0,2020-04-04 16:13:00,,52.50126720909025,68.27651387860996,-1.0456582606405656e-17,14.589565469478115,-9.211771991738974,1016.7490040472493,i,Saturday,16
2020-04-04 17:50:00,1.0,213.0,79.0,2020-04-04 17:53:00,2020-04-04 18:00:00,57.92,55.0,0.0,9.4,350.0,1016.2,i,Saturday,17
2020-04-04 17:50:00,1.0,214.0,86.0,2020-04-04 18:03:00,2020-04-04 18:00:00,57.92,55.0,0.0,9.4,350.0,1016.2,i,Saturday,17
2020-04-05 09:05:00,0.0,251.0,20.0,2020-04-05 09:05:00,,42.08240006890156,100.01444819528677,4.2229459277763763e-20,8.65501167665333,171.8977801572002,1017.0678981803903,i,Sunday,9
2020-04-05 09:05:00,0.0,252.0,20.0,2020-04-05 09:15:00,,42.08240006890156,100.01444819528677,4.2229459277763763e-20,8.65501167665333,171.8977801572002,1017.0678981803903,i,Sunday,9
2020-04-05 11:05:00,1.0,263.0,37.0,2020-04-05 11:05:00,,44.6876335113575,100.10220660204484,1.434558496195198e-18,5.941746321307982,167.63242223151147,1017.6969119171107,i,Sunday,11
2020-04-05 11:05:00,1.0,264.0,35.0,2020-04-05 11:15:00,,44.6876335113575,100.10220660204484,1.434558496195198e-18,5.941746321307982,167.63242223151147,1017.6969119171107,i,Sunday,11
2020-04-05 13:05:00,1.0,275.0,44.0,2020-04-05 13:05:00,,48.432139317253196,94.46057627423698,4.873275941135896e-17,0.6143632478181014,177.60457571418925,1018.3271070013808,i,Sunday,13
2020-04-05 13:05:00,1.0,276.0,42.0,2020-04-05 13:15:00,,48.432139317253196,94.46057627423698,4.873275941135896e-17,0.6143632478181014,177.60457571418925,1018.3271070013808,i,Sunday,13
2020-04-05 15:05:00,1.0,287.0,49.0,2020-04-05 15:06:00,,51.10010327525124,83.30738672201261,1.6554792614900091e-15,11.09660410450746,213.42315205092183,1018.474726129841,i,Sunday,15
2020-04-05 15:05:00,1.0,288.0,47.0,2020-04-05 15:16:00,,51.10010327525124,83.30738672201261,1.6554792614900091e-15,11.09660410450746,213.42315205092183,1018.474726129841,i,Sunday,15
2020-04-05 15:50:00,1.0,292.0,56.0,2020-04-05 15:56:00,2020-04-05 16:00:00,51.08,86.0,0.0,9.4,200.0,1018.3,i,Sunday,15
2020-04-05 16:50:00,0.0,298.0,55.0,2020-04-05 16:56:00,2020-04-05 17:00:00,53.06,80.0,0.0,7.6,130.0,1017.7,i,Sunday,16
2020-04-05 18:05:00,1.0,305.0,48.0,2020-04-05 18:07:00,,56.407846971690944,73.98122618755288,-3.2777653255537043e-13,8.173405569043352,176.422060241765,1017.0665627779242,i,Sunday,18
2020-04-05 18:05:00,1.0,306.0,44.0,2020-04-05 18:17:00,,56.407846971690944,73.98122618755288,-3.2777653255537043e-13,8.173405569043352,176.422060241765,1017.0665627779242,i,Sunday,18
2020-04-05 19:35:00,0.0,314.0,24.0,2020-04-05 19:37:00,,56.55063764091204,73.62644151035559,5.31787186662191e-12,15.322574616173592,134.70958162435002,1016.0236466741003,i,Sunday,19
2020-04-05 19:35:00,0.0,315.0,22.0,2020-04-05 19:47:00,,56.55063764091204,73.62644151035559,5.31787186662191e-12,15.322574616173592,134.70958162435002,1016.0236466741003,i,Sunday,19
2020-04-06 08:05:00,0.0,336.0,16.0,2020-04-06 08:07:00,,49.17152398002546,95.02572619142548,0.009462949938358806,12.5670309057726,-19.40524732670517,1015.2635689853411,i,Monday,8
2020-04-06 08:05:00,0.0,337.0,15.0,2020-04-06 08:17:00,,49.17152398002546,95.02572619142548,0.009462949938358806,12.5670309057726,-19.40524732670517,1015.2635689853411,i,Monday,8
2020-04-06 10:50:00,0.0,353.0,21.0,2020-04-06 10:58:00,2020-04-06 11:00:00,48.92,86.0,0.0,13.0,350.0,1017.1,i,Monday,10
2020-04-06 12:50:00,1.0,365.0,31.0,2020-04-06 12:58:00,2020-04-06 13:00:00,50.0,68.0,0.0,20.5,360.0,1018.2,i,Monday,12
2020-04-06 13:50:00,1.0,371.0,36.0,2020-04-06 13:58:00,2020-04-06 14:00:00,53.96,57.0,0.0,13.0,360.0,1018.1,i,Monday,13
2020-04-06 14:20:00,1.0,374.0,32.0,2020-04-06 14:28:00,,55.1365130196303,51.162407804093256,2.5813862551375734e-05,16.115242256981034,357.36853633412306,1018.0072455336528,i,Monday,14
2020-04-06 15:05:00,1.0,378.0,41.0,2020-04-06 15:09:00,,56.42270719269603,46.224321758807754,-4.887592301176786e-06,21.138058401900828,343.329511703103,1017.8366041006648,i,Monday,15
2020-04-06 15:05:00,1.0,379.0,41.0,2020-04-06 15:19:00,,56.42270719269603,46.224321758807754,-4.887592301176786e-06,21.138058401900828,343.329511703103,1017.8366041006648,i,Monday,15
2020-04-06 16:05:00,1.0,384.0,46.0,2020-04-06 16:09:00,,58.27525592335661,44.80648642277553,8.385782641812865e-07,16.84951415481689,338.64980015720425,1017.5013875731944,i,Monday,16
2020-04-06 16:05:00,1.0,385.0,46.0,2020-04-06 16:19:00,,58.27525592335661,44.80648642277553,8.385782641812865e-07,16.84951415481689,338.64980015720425,1017.5013875731944,i,Monday,16
2020-04-06 17:05:00,1.0,390.0,49.0,2020-04-06 17:09:00,,59.220757267164366,37.43675970453914,-1.438772839109323e-07,9.289856669197821,337.2716873536713,1016.9050704601683,i,Monday,17
2020-04-06 17:05:00,1.0,391.0,45.0,2020-04-06 17:19:00,,59.220757267164366,37.43675970453914,-1.438772839109323e-07,9.289856669197821,337.2716873536713,1016.9050704601683,i,Monday,17
2020-04-06 17:50:00,1.0,395.0,64.0,2020-04-06 17:59:00,2020-04-06 18:00:00,60.08,35.0,0.0,5.4,230.0,1016.2,i,Monday,17
2020-04-06 19:05:00,0.0,402.0,59.0,2020-04-06 19:10:00,,62.243039890892675,38.37550819552316,-4.235351794911967e-09,13.842068350824986,228.9078583217204,1015.0857915450563,i,Monday,19
2020-04-07 08:05:00,0.0,427.0,18.0,2020-04-07 08:10:00,,51.23953828054138,33.89271552260876,4.469540085786803e-19,10.749274824459443,324.09715009620464,1015.099139544689,i,Tuesday,8
2020-04-07 09:20:00,0.0,434.0,21.0,2020-04-07 09:21:00,,53.019616883411636,34.70689847124561,3.0717156951988355e-19,10.078422962115534,316.00941110746004,1014.9720838358903,i,Tuesday,9
2020-04-07 09:20:00,0.0,435.0,21.0,2020-04-07 09:31:00,,53.019616883411636,34.70689847124561,3.0717156951988355e-19,10.078422962115534,316.00941110746004,1014.9720838358903,i,Tuesday,9
2020-04-07 11:20:00,0.0,446.0,19.0,2020-04-07 11:21:00,,49.64438382668621,65.6979969666792,1.2929978599268962e-17,13.488654096416973,231.5079152025536,1015.5036226039067,i,Tuesday,11
2020-04-07 11:20:00,0.0,447.0,19.0,2020-04-07 11:31:00,,49.64438382668621,65.6979969666792,1.2929978599268962e-17,13.488654096416973,231.5079152025536,1015.5036226039067,i,Tuesday,11
2020-04-07 12:05:00,0.0,451.0,23.0,2020-04-07 12:11:00,,51.59608845600139,63.242563169007205,-2.9881377287714476e-17,12.587388837167973,239.3885342883112,1015.5836279682093,i,Tuesday,12
2020-04-07 12:50:00,1.0,455.0,28.0,2020-04-07 12:52:00,2020-04-07 13:00:00,53.06,54.0,0.0,11.2,240.0,1015.4,i,Tuesday,12
2020-04-07 12:50:00,1.0,456.0,28.0,2020-04-07 13:02:00,2020-04-07 13:00:00,53.06,54.0,0.0,11.2,240.0,1015.4,i,Tuesday,12
2020-04-07 14:05:00,1.0,463.0,29.0,2020-04-07 14:12:00,,57.65095965885459,41.11081602002071,-1.0151011094505527e-15,11.503965650133724,315.4311750853882,1015.2445930510812,i,Tuesday,14
2020-04-07 15:05:00,0.0,469.0,36.0,2020-04-07 15:12:00,,59.77791673268176,39.519000411380475,5.916442908913607e-15,9.583098513747931,271.1329010499543,1014.6913118633954,i,Tuesday,15
2020-04-07 16:05:00,1.0,475.0,40.0,2020-04-07 16:12:00,,62.071539945054845,34.27518151169651,-3.4483556344031094e-14,7.547443267378695,202.77141861488602,1013.6575357685471,i,Tuesday,16
2020-04-07 18:20:00,1.0,488.0,42.0,2020-04-07 18:21:00,,61.70583710116543,35.36803111925265,-2.9548135531809098e-12,21.175483099616294,194.68917361353218,1011.4908803545503,i,Tuesday,18
2020-04-07 18:20:00,1.0,489.0,44.0,2020-04-07 18:31:00,,61.70583710116543,35.36803111925265,-2.9548135531809098e-12,21.175483099616294,194.68917361353218,1011.4908803545503,i,Tuesday,18
2020-03-23 14:50:00,0.0,,,,2020-03-23 15:00:00,37.94,89.0,0.05905511811023623,25.9,80.0,1030.5,tw,Monday,14
2020-03-25 13:05:00,0.0,,,,,42.429515956695155,81.65346668884045,-2.492293228942382e-30,18.87000067243985,61.82583815958218,1019.3411867082574,tw,Wednesday,13
2020-03-25 15:35:00,1.0,,,,,45.73890716764656,77.27556839121748,-2.9394345603822766e-32,27.556923476839646,80.10786547115687,1018.4293465840642,tw,Wednesday,15
2020-03-25 18:05:00,1.0,,,,,46.373957674076,67.54657562833307,2.1647294285202747e-31,31.266119328532763,70.00349950089323,1017.2493402663333,tw,Wednesday,18
2020-03-26 16:05:00,0.0,,,,,50.14692157412152,50.750476432897266,1.5024144364034563e-14,16.135591425976948,286.18561811808064,1017.5866972664784,tw,Thursday,16
2020-03-26 17:35:00,1.0,,,,,50.5551490517041,56.60316231701365,-2.4375288252238987e-13,19.08438993954708,195.69075852798105,1015.866444767032,tw,Thursday,17
2020-03-26 19:35:00,1.0,,,,,52.60711796876486,57.443835519249504,-8.280422590849022e-12,22.657438933106825,185.79466385212245,1013.7603308153923,tw,Thursday,19
2020-03-29 17:20:00,1.0,,,,,49.480332838419145,99.99999999997436,0.0059163849846774405,20.691815348091293,37.21151079838747,1013.6313134710504,tw,Sunday,17
2020-03-31 12:20:00,0.0,,,,,41.566349106892645,85.75727220934421,-8.516739085155761e-07,16.96108398379849,54.13428756358076,1017.8680707399157,tw,Tuesday,12
2020-04-01 00:05:00,1.0,,,,,,,,,,,tw,Wednesday,0
2020-04-01 14:50:00,1.0,,,,2020-04-01 15:00:00,46.04,55.0,0.0,29.5,40.0,1010.1,tw,Wednesday,14
2020-04-01 15:20:00,0.0,,,,,47.11152697961497,52.12688066491378,1.8212112708995833e-27,28.91280916602943,28.94943301294683,1009.7594807231243,tw,Wednesday,15
2020-04-01 22:05:00,0.0,,,,,,,,,,,tw,Wednesday,22
2020-04-03 19:50:00,0.0,134.0,17.0,2020-04-03 19:51:00,2020-04-03 20:00:00,50.0,83.0,0.047244094488188976,40.7,340.0,1004.8,tw,Friday,19
2020-04-03 19:50:00,0.0,135.0,19.0,2020-04-03 20:01:00,2020-04-03 20:00:00,50.0,83.0,0.047244094488188976,40.7,340.0,1004.8,tw,Friday,19
2020-04-04 16:20:00,0.0,204.0,59.0,2020-04-04 16:23:00,,53.238281230892134,67.31955600942896,-9.475375360664853e-18,14.31831478542012,-26.762361556680947,1016.67382670375,tw,Saturday,16
2020-04-04 16:20:00,0.0,205.0,62.0,2020-04-04 16:33:00,,53.238281230892134,67.31955600942896,-9.475375360664853e-18,14.31831478542012,-26.762361556680947,1016.67382670375,tw,Saturday,16
2020-04-04 17:20:00,0.0,210.0,70.0,2020-04-04 17:23:00,,57.06560659469278,58.33610694401894,1.6257173947384334e-18,10.251690687043844,207.1670780762167,1016.3275920442436,tw,Saturday,17
2020-04-04 17:20:00,0.0,211.0,73.0,2020-04-04 17:33:00,,57.06560659469278,58.33610694401894,1.6257173947384334e-18,10.251690687043844,207.1670780762167,1016.3275920442436,tw,Saturday,17
2020-04-04 19:05:00,1.0,221.0,51.0,2020-04-04 19:14:00,,53.396209424731104,65.29742937065645,5.2812370416733816e-20,18.94820589810611,175.88259961038906,1016.0206780352878,tw,Saturday,19
2020-04-04 19:05:00,1.0,221.0,51.0,2020-04-04 19:14:00,,53.396209424731104,65.29742937065645,5.2812370416733816e-20,18.94820589810611,175.88259961038906,1016.0206780352878,tw,Saturday,19
2020-04-04 19:35:00,0.0,224.0,37.0,2020-04-04 19:44:00,,53.16766787466889,65.72418927519807,1.8972607367328567e-20,17.28038824047673,174.52774538085762,1015.7923446212574,tw,Saturday,19
2020-04-04 22:20:00,1.0,,,,,,,,,,,tw,Saturday,22
2020-04-05 17:50:00,0.0,304.0,48.0,2020-04-05 17:57:00,2020-04-05 18:00:00,55.94,75.0,0.0,7.6,170.0,1017.2,tw,Sunday,17
2020-04-05 23:50:00,0.0,,,,,,,,,,,tw,Sunday,23
2020-04-06 16:35:00,1.0,387.0,49.0,2020-04-06 16:39:00,,58.77546286360289,40.82895624741909,3.012554828707672e-07,13.11849404314862,365.78350546477066,1017.2625091094119,tw,Monday,16
2020-04-06 16:35:00,1.0,388.0,54.0,2020-04-06 16:49:00,,58.77546286360289,40.82895624741909,3.012554828707672e-07,13.11849404314862,365.78350546477066,1017.2625091094119,tw,Monday,16
2020-04-06 17:05:00,0.0,390.0,49.0,2020-04-06 17:09:00,,59.220757267164366,37.43675970453914,-1.438772839109323e-07,9.289856669197821,337.2716873536713,1016.9050704601683,tw,Monday,17
2020-04-06 17:05:00,0.0,391.0,45.0,2020-04-06 17:19:00,,59.220757267164366,37.43675970453914,-1.438772839109323e-07,9.289856669197821,337.2716873536713,1016.9050704601683,tw,Monday,17
2020-04-06 19:35:00,0.0,405.0,50.0,2020-04-06 19:40:00,,62.15234274840357,38.247004280061724,-1.5215311493310325e-09,19.364343500926896,216.616770513816,1014.6779142712164,tw,Monday,19
2020-04-08 18:05:00,1.0,578.0,43.0,2020-04-08 18:14:00,,62.15287524629238,61.5338005085505,4.233558514923856e-08,21.99754389369614,349.74939022505515,1001.152249742016,tw,Wednesday,18
2020-04-08 19:20:00,1.0,585.0,38.0,2020-04-08 19:25:00,,63.006511732499675,61.23603626701679,-6.582044857287125e-09,17.683493013149548,343.7421421625991,1001.3713859220087,tw,Wednesday,19
2020-04-08 21:50:00,0.0,,,,,,,,,,,tw,Wednesday,21
2020-04-09 12:05:00,0.0,632.0,18.0,2020-04-09 12:06:00,,49.093649117137645,100.1047303157723,-0.0005641219515205521,17.14815545467314,135.53273505737658,997.9427760079927,tw,Thursday,12
2020-04-09 12:05:00,0.0,633.0,17.0,2020-04-09 12:16:00,,49.093649117137645,100.1047303157723,-0.0005641219515205521,17.14815545467314,135.53273505737658,997.9427760079927,tw,Thursday,12
2020-04-11 19:50:00,0.0,860.0,33.0,2020-04-11 19:54:00,2020-04-11 20:00:00,53.96,30.0,0.0,31.7,260.0,1012.2,tw,Saturday,19
2020-04-11 19:50:00,0.0,861.0,31.0,2020-04-11 20:04:00,2020-04-11 20:00:00,53.96,30.0,0.0,31.7,260.0,1012.2,tw,Saturday,19
2020-04-12 10:50:00,0.0,897.0,32.0,2020-04-12 10:56:00,2020-04-12 11:00:00,35.96,92.0,0.0,11.2,50.0,1022.0,tw,Sunday,10
2020-04-13 12:05:00,1.0,995.0,12.0,2020-04-13 12:09:00,,53.9453774816609,100.00002840178936,0.12078321371052822,44.892774310591754,162.80655213822848,1010.7511068942594,tw,Monday,12
2020-04-13 12:05:00,1.0,996.0,11.0,2020-04-13 12:19:00,,53.9453774816609,100.00002840178936,0.12078321371052822,44.892774310591754,162.80655213822848,1010.7511068942594,tw,Monday,12
2020-04-17 12:05:00,1.0,1333.0,29.0,2020-04-17 12:06:00,,40.31364802379526,45.64470707512268,4.5862670524120415e-14,15.60964140401996,266.60018845053526,1027.364827668336,tw,Friday,12
2020-04-17 12:05:00,1.0,1334.0,27.0,2020-04-17 12:16:00,,40.31364802379526,45.64470707512268,4.5862670524120415e-14,15.60964140401996,266.60018845053526,1027.364827668336,tw,Friday,12
2020-04-18 16:35:00,1.0,1451.0,25.0,2020-04-18 16:41:00,,42.219338471377505,97.64840375917059,0.018590823063888345,23.401414453767504,412.23506282856766,1007.3575896429753,tw,Saturday,16
2020-04-19 17:35:00,0.0,1548.0,89.0,2020-04-19 17:44:00,,56.49660314374444,57.91369315021846,1.2235332782643762e-21,30.090932631085085,188.5560734126144,1010.8820867202713,tw,Sunday,17
2020-04-19 18:35:00,0.0,1554.0,59.0,2020-04-19 18:44:00,,55.20174735133207,62.476601138936005,-2.0992512252053858e-22,39.2184073030288,186.38690515272305,1010.0186270884652,tw,Sunday,18
2020-04-22 11:05:00,0.0,,,,,39.64412784564757,42.0471661541146,-5.901558214015754e-13,21.45330304157048,298.33240108616593,1010.5960502021173,tw,Wednesday,11
2020-04-24 19:20:00,1.0,,,,,48.050377909357174,100.31910750156528,0.03171337807469067,20.347746192801512,190.79592393707603,1006.566520177567,tw,Friday,19
2020-04-25 15:05:00,1.0,,,,,58.57644039616433,51.17414820389735,6.379772021437871e-16,9.552008835409325,201.45820403332073,1018.6652701278903,tw,Saturday,15
2020-04-25 15:35:00,1.0,,,,,56.84786240665823,52.63828046194489,6.021448278789581e-16,11.131799324853866,163.7648794059563,1018.6824651009716,tw,Saturday,15
2020-04-25 17:05:00,1.0,,,,,59.87787171239352,39.315185447741534,5.240141579586477e-15,23.835146370907488,181.91729151678433,1018.7281607741544,tw,Saturday,17
2020-04-26 00:20:00,0.0,,,,,,,,,,,tw,Sunday,0
2020-04-26 00:35:00,1.0,,,,,,,,,,,tw,Sunday,0
