time_bin,label,source
2020-04-19 16:20:00,0.5,mis/imp
2020-04-19 16:35:00,,mis/imp
2020-04-19 16:50:00,,mis/imp
2020-04-19 17:05:00,1.0,mis/imp
2020-04-19 17:20:00,1.0,obs
2020-04-19 17:35:00,0.0,obs
2020-04-19 17:50:00,0.6666666666666666,mis/imp
2020-04-19 18:05:00,0.0,mis/imp
2020-04-19 18:20:00,0.0,mis/imp
2020-04-19 18:35:00,0.0,obs
2020-04-19 18:50:00,0.0,mis/imp
2020-04-19 19:05:00,0.0,mis/imp
2020-04-19 19:20:00,,mis/imp
2020-04-19 19:35:00,,mis/imp
2020-04-19 19:50:00,,mis/imp
2020-04-19 20:05:00,,mis/imp
2020-04-19 20:20:00,,mis/imp
2020-04-19 20:35:00,,mis/imp
2020-04-19 20:50:00,,mis/imp
2020-04-20 07:05:00,,mis/imp
2020-04-20 07:20:00,,mis/imp
2020-04-20 07:35:00,1.0,mis/imp
2020-04-20 07:50:00,1.0,obs
2020-04-20 08:05:00,1.0,mis/imp
2020-04-20 08:20:00,1.0,mis/imp
2020-04-20 08:35:00,0.0,mis/imp
2020-04-20 08:50:00,0.0,obs
2020-04-20 09:05:00,0.0,mis/imp
2020-04-20 09:20:00,0.0,mis/imp
2020-04-20 09:35:00,,mis/imp
2020-04-20 09:50:00,1.0,mis/imp
2020-04-20 10:05:00,1.0,obs
2020-04-20 10:20:00,1.0,mis/imp
2020-04-20 10:35:00,1.0,mis/imp
2020-04-20 10:50:00,,mis/imp
2020-04-20 11:05:00,,mis/imp
2020-04-20 11:20:00,,mis/imp
2020-04-20 11:35:00,,mis/imp
2020-04-20 11:50:00,,mis/imp
2020-04-20 12:05:00,0.0,mis/imp
2020-04-20 12:20:00,0.0,obs
2020-04-20 12:35:00,0.3333333333333333,mis/imp
2020-04-20 12:50:00,0.5,obs
2020-04-20 13:05:00,0.6666666666666666,mis/imp
2020-04-20 13:20:00,1.0,obs
2020-04-20 13:35:00,1.0,mis/imp
2020-04-20 13:50:00,1.0,mis/imp
2020-04-20 14:05:00,,mis/imp
2020-04-20 14:20:00,,mis/imp
2020-04-20 14:35:00,,mis/imp
2020-04-20 14:50:00,,mis/imp
2020-04-20 15:05:00,0.0,mis/imp
2020-04-20 15:20:00,0.0,obs
2020-04-20 15:35:00,0.5,mis/imp
2020-04-20 15:50:00,1.0,obs
2020-04-20 16:05:00,1.0,mis/imp
2020-04-20 16:20:00,1.0,mis/imp
2020-04-20 16:35:00,0.0,mis/imp
2020-04-20 16:50:00,0.0,obs
2020-04-20 17:05:00,0.0,mis/imp
2020-04-20 17:20:00,0.0,mis/imp
2020-04-20 17:35:00,,mis/imp
2020-04-20 17:50:00,,mis/imp
2020-04-20 18:05:00,0.0,mis/imp
2020-04-20 18:20:00,0.0,obs
2020-04-20 18:35:00,0.0,mis/imp
2020-04-20 18:50:00,0.0,mis/imp
2020-04-20 19:05:00,,mis/imp
2020-04-20 19:20:00,,mis/imp
2020-04-20 19:35:00,,mis/imp
2020-04-20 19:50:00,,mis/imp
2020-04-20 20:05:00,,mis/imp
2020-04-20 20:20:00,,mis/imp
2020-04-20 20:35:00,,mis/imp
2020-04-20 20:50:00,,mis/imp
2020-04-21 07:05:00,0.0,obs
2020-04-21 07:20:00,1.0,obs
2020-04-21 07:35:00,0.6666666666666666,mis/imp
2020-04-21 07:50:00,1.0,mis/imp
2020-04-21 08:05:00,0.5,mis/imp
2020-04-21 08:20:00,0.5,obs
2020-04-21 08:35:00,0.2,mis/imp
2020-04-21 08:50:00,0.0,obs
2020-04-21 09:05:00,0.0,mis/imp
2020-04-21 09:20:00,0.0,mis/imp
2020-04-21 09:35:00,1.0,mis/imp
2020-04-21 09:50:00,1.0,obs
2020-04-21 10:05:00,1.0,mis/imp
2020-04-21 10:20:00,1.0,mis/imp
2020-04-21 10:35:00,0.0,mis/imp
2020-04-21 10:50:00,0.0,obs
2020-04-21 11:05:00,0.0,mis/imp
2020-04-21 11:20:00,0.0,obs
2020-04-21 11:35:00,0.0,mis/imp
2020-04-21 11:50:00,0.0,mis/imp
2020-04-21 12:05:00,,mis/imp
2020-04-21 12:20:00,,mis/imp
2020-04-21 12:35:00,,mis/imp
2020-04-21 12:50:00,,mis/imp
2020-04-21 13:05:00,0.0,mis/imp
2020-04-21 13:20:00,0.0,obs
2020-04-21 13:35:00,0.0,mis/imp
2020-04-21 13:50:00,0.0,mis/imp
2020-04-21 14:05:00,,mis/imp
2020-04-21 14:20:00,,mis/imp
2020-04-21 14:35:00,,mis/imp
2020-04-21 14:50:00,,mis/imp
2020-04-21 15:05:00,,mis/imp
2020-04-21 15:20:00,,mis/imp
2020-04-21 15:35:00,,mis/imp
2020-04-21 15:50:00,,mis/imp
2020-04-21 16:05:00,,mis/imp
2020-04-21 16:20:00,,mis/imp
2020-04-21 16:35:00,1.0,mis/imp
2020-04-21 16:50:00,1.0,obs
2020-04-21 17:05:00,0.5,mis/imp
2020-04-21 17:20:00,0.0,obs
2020-04-21 17:35:00,0.0,mis/imp
2020-04-21 17:50:00,0.0,mis/imp
2020-04-21 18:05:00,1.0,mis/imp
2020-04-21 18:20:00,1.0,obs
2020-04-21 18:35:00,1.0,mis/imp
2020-04-21 18:50:00,1.0,mis/imp
2020-04-21 19:05:00,,mis/imp
2020-04-21 19:20:00,,mis/imp
2020-04-21 19:35:00,,mis/imp
2020-04-21 19:50:00,,mis/imp
2020-04-21 20:05:00,0.0,mis/imp
2020-04-21 20:20:00,0.0,obs
2020-04-21 20:35:00,0.0,mis/imp
2020-04-21 20:50:00,0.0,mis/imp
2020-04-22 07:05:00,,mis/imp
2020-04-22 07:20:00,,mis/imp
2020-04-22 07:35:00,0.0,mis/imp
2020-04-22 07:50:00,0.0,obs
2020-04-22 08:05:00,0.0,mis/imp
2020-04-22 08:20:00,0.0,mis/imp
2020-04-22 08:35:00,,mis/imp
2020-04-22 08:50:00,,mis/imp
2020-04-22 09:05:00,,mis/imp
2020-04-22 09:20:00,,mis/imp
2020-04-22 09:35:00,0.0,mis/imp
2020-04-22 09:50:00,0.0,obs
2020-04-22 10:05:00,0.0,mis/imp
2020-04-22 10:20:00,0.0,mis/imp
2020-04-22 10:35:00,,mis/imp
2020-04-22 10:50:00,0.0,mis/imp
2020-04-22 11:05:00,0.0,obs
2020-04-22 11:20:00,0.0,mis/imp
2020-04-22 11:35:00,0.0,mis/imp
2020-04-22 11:50:00,,mis/imp
2020-04-22 12:05:00,,mis/imp
2020-04-22 12:20:00,,mis/imp
2020-04-22 12:35:00,1.0,mis/imp
2020-04-22 12:50:00,1.0,obs
2020-04-22 13:05:00,1.0,mis/imp
2020-04-22 13:20:00,1.0,mis/imp
2020-04-22 13:35:00,,mis/imp
2020-04-22 13:50:00,,mis/imp
2020-04-22 14:05:00,,mis/imp
2020-04-22 14:20:00,,mis/imp
2020-04-22 14:35:00,,mis/imp
2020-04-22 14:50:00,,mis/imp
2020-04-22 15:05:00,,mis/imp
2020-04-22 15:20:00,,mis/imp
2020-04-22 15:35:00,,mis/imp
2020-04-22 15:50:00,,mis/imp
2020-04-22 16:05:00,,mis/imp
2020-04-22 16:20:00,,mis/imp
2020-04-22 16:35:00,1.0,mis/imp
2020-04-22 16:50:00,1.0,obs
2020-04-22 17:05:00,1.0,mis/imp
2020-04-22 17:20:00,1.0,mis/imp
2020-04-22 17:35:00,,mis/imp
2020-04-22 17:50:00,,mis/imp
2020-04-22 18:05:00,1.0,mis/imp
2020-04-22 18:20:00,1.0,obs
2020-04-22 18:35:00,1.0,mis/imp
2020-04-22 18:50:00,1.0,mis/imp
2020-04-22 19:05:00,,mis/imp
2020-04-22 19:20:00,,mis/imp
2020-04-22 19:35:00,,mis/imp
2020-04-22 19:50:00,,mis/imp
2020-04-22 20:05:00,,mis/imp
2020-04-22 20:20:00,,mis/imp
2020-04-22 20:35:00,,mis/imp
2020-04-22 20:50:00,,mis/imp
2020-04-23 07:05:00,,mis/imp
2020-04-23 07:20:00,,mis/imp
2020-04-23 07:35:00,,mis/imp
2020-04-23 07:50:00,,mis/imp
2020-04-23 08:05:00,1.0,mis/imp
2020-04-23 08:20:00,1.0,obs
2020-04-23 08:35:00,1.0,mis/imp
2020-04-23 08:50:00,1.0,mis/imp
2020-04-23 09:05:00,,mis/imp
2020-04-23 09:20:00,,mis/imp
2020-04-23 09:35:00,,mis/imp
2020-04-23 09:50:00,,mis/imp
2020-04-23 10:05:00,,mis/imp
2020-04-23 10:20:00,,mis/imp
2020-04-23 10:35:00,0.0,mis/imp
2020-04-23 10:50:00,0.0,obs
2020-04-23 11:05:00,0.0,mis/imp
2020-04-23 11:20:00,0.0,mis/imp
2020-04-23 11:35:00,1.0,mis/imp
2020-04-23 11:50:00,1.0,obs
2020-04-23 12:05:00,1.0,mis/imp
2020-04-23 12:20:00,1.0,mis/imp
2020-04-23 12:35:00,,mis/imp
2020-04-23 12:50:00,,mis/imp
2020-04-23 13:05:00,,mis/imp
2020-04-23 13:20:00,,mis/imp
2020-04-23 13:35:00,,mis/imp
2020-04-23 13:50:00,,mis/imp
2020-04-23 14:05:00,,mis/imp
2020-04-23 14:20:00,,mis/imp
2020-04-23 14:35:00,,mis/imp
2020-04-23 14:50:00,,mis/imp
2020-04-23 15:05:00,,mis/imp
2020-04-23 15:20:00,,mis/imp
2020-04-23 15:35:00,,mis/imp
2020-04-23 15:50:00,,mis/imp
2020-04-23 16:05:00,,mis/imp
2020-04-23 16:20:00,,mis/imp
2020-04-23 16:35:00,,mis/imp
2020-04-23 16:50:00,,mis/imp
2020-04-23 17:05:00,,mis/imp
2020-04-23 17:20:00,,mis/imp
2020-04-23 17:35:00,,mis/imp
2020-04-23 17:50:00,,mis/imp
2020-04-23 18:05:00,0.0,mis/imp
2020-04-23 18:20:00,0.0,obs
2020-04-23 18:35:00,0.0,mis/imp
2020-04-23 18:50:00,0.0,mis/imp
2020-04-23 19:05:00,,mis/imp
2020-04-23 19:20:00,,mis/imp
2020-04-23 19:35:00,,mis/imp
2020-04-23 19:50:00,,mis/imp
2020-04-23 20:05:00,,mis/imp
2020-04-23 20:20:00,,mis/imp
2020-04-23 20:35:00,,mis/imp
2020-04-23 20:50:00,,mis/imp
2020-04-24 07:05:00,,mis/imp
2020-04-24 07:20:00,,mis/imp
2020-04-24 07:35:00,,mis/imp
2020-04-24 07:50:00,,mis/imp
2020-04-24 08:05:00,,mis/imp
2020-04-24 08:20:00,,mis/imp
2020-04-24 08:35:00,,mis/imp
2020-04-24 08:50:00,,mis/imp
2020-04-24 09:05:00,,mis/imp
2020-04-24 09:20:00,,mis/imp
2020-04-24 09:35:00,,mis/imp
2020-04-24 09:50:00,,mis/imp
2020-04-24 10:05:00,,mis/imp
2020-04-24 10:20:00,,mis/imp
2020-04-24 10:35:00,,mis/imp
2020-04-24 10:50:00,,mis/imp
2020-04-24 11:05:00,,mis/imp
2020-04-24 11:20:00,,mis/imp
2020-04-24 11:35:00,,mis/imp
2020-04-24 11:50:00,,mis/imp
2020-04-24 12:05:00,,mis/imp
2020-04-24 12:20:00,,mis/imp
2020-04-24 12:35:00,,mis/imp
2020-04-24 12:50:00,,mis/imp
2020-04-24 13:05:00,,mis/imp
2020-04-24 13:20:00,,mis/imp
2020-04-24 13:35:00,,mis/imp
2020-04-24 13:50:00,,mis/imp
2020-04-24 14:05:00,,mis/imp
2020-04-24 14:20:00,,mis/imp
2020-04-24 14:35:00,,mis/imp
2020-04-24 14:50:00,,mis/imp
2020-04-24 15:05:00,,mis/imp
2020-04-24 15:20:00,,mis/imp
2020-04-24 15:35:00,,mis/imp
2020-04-24 15:50:00,,mis/imp
2020-04-24 16:05:00,,mis/imp
2020-04-24 16:20:00,,mis/imp
2020-04-24 16:35:00,,mis/imp
2020-04-24 16:50:00,,mis/imp
2020-04-24 17:05:00,,mis/imp
2020-04-24 17:20:00,,mis/imp
2020-04-24 17:35:00,,mis/imp
2020-04-24 17:50:00,,mis/imp
2020-04-24 18:05:00,,mis/imp
2020-04-24 18:20:00,,mis/imp
2020-04-24 18:35:00,,mis/imp
2020-04-24 18:50:00,,mis/imp
2020-04-24 19:05:00,1.0,mis/imp
2020-04-24 19:20:00,1.0,obs
2020-04-24 19:35:00,1.0,mis/imp
2020-04-24 19:50:00,1.0,mis/imp
2020-04-24 20:05:00,,mis/imp
2020-04-24 20:20:00,,mis/imp
2020-04-24 20:35:00,,mis/imp
2020-04-24 20:50:00,,mis/imp
2020-04-25 07:05:00,,mis/imp
2020-04-25 07:20:00,,mis/imp
2020-04-25 07:35:00,,mis/imp
2020-04-25 07:50:00,,mis/imp
2020-04-25 08:05:00,,mis/imp
2020-04-25 08:20:00,,mis/imp
2020-04-25 08:35:00,,mis/imp
2020-04-25 08:50:00,,mis/imp
2020-04-25 09:05:00,,mis/imp
2020-04-25 09:20:00,,mis/imp
2020-04-25 09:35:00,,mis/imp
2020-04-25 09:50:00,,mis/imp
2020-04-25 10:05:00,,mis/imp
2020-04-25 10:20:00,,mis/imp
2020-04-25 10:35:00,,mis/imp
2020-04-25 10:50:00,,mis/imp
2020-04-25 11:05:00,,mis/imp
2020-04-25 11:20:00,,mis/imp
2020-04-25 11:35:00,,mis/imp
2020-04-25 11:50:00,,mis/imp
2020-04-25 12:05:00,,mis/imp
2020-04-25 12:20:00,,mis/imp
2020-04-25 12:35:00,,mis/imp
2020-04-25 12:50:00,,mis/imp
2020-04-25 13:05:00,1.0,mis/imp
2020-04-25 13:20:00,1.0,obs
2020-04-25 13:35:00,1.0,mis/imp
2020-04-25 13:50:00,1.0,mis/imp
2020-04-25 14:05:00,,mis/imp
2020-04-25 14:20:00,,mis/imp
2020-04-25 14:35:00,1.0,mis/imp
2020-04-25 14:50:00,1.0,obs
2020-04-25 15:05:00,1.0,obs
2020-04-25 15:20:00,1.0,mis/imp
2020-04-25 15:35:00,1.0,obs
2020-04-25 15:50:00,1.0,mis/imp
2020-04-25 16:05:00,1.0,mis/imp
2020-04-25 16:20:00,,mis/imp
2020-04-25 16:35:00,,mis/imp
2020-04-25 16:50:00,1.0,mis/imp
2020-04-25 17:05:00,1.0,obs
2020-04-25 17:20:00,1.0,mis/imp
2020-04-25 17:35:00,1.0,mis/imp
2020-04-25 17:50:00,,mis/imp
2020-04-25 18:05:00,,mis/imp
2020-04-25 18:20:00,,mis/imp
2020-04-25 18:35:00,,mis/imp
2020-04-25 18:50:00,,mis/imp
2020-04-25 19:05:00,,mis/imp
2020-04-25 19:20:00,,mis/imp
2020-04-25 19:35:00,,mis/imp
2020-04-25 19:50:00,,mis/imp
2020-04-25 20:05:00,,mis/imp
2020-04-25 20:20:00,,mis/imp
2020-04-25 20:35:00,,mis/imp
2020-04-25 20:50:00,,mis/imp
2020-04-26 07:05:00,,mis/imp
2020-04-26 07:20:00,,mis/imp
2020-04-26 07:35:00,,mis/imp
2020-04-26 07:50:00,,mis/imp
2020-04-26 08:05:00,,mis/imp
2020-04-26 08:20:00,,mis/imp
2020-04-26 08:35:00,,mis/imp
2020-04-26 08:50:00,,mis/imp
2020-04-26 09:05:00,,mis/imp
2020-04-26 09:20:00,,mis/imp
2020-04-26 09:35:00,,mis/imp
2020-04-26 09:50:00,,mis/imp
2020-04-26 10:05:00,,mis/imp
2020-04-26 10:20:00,,mis/imp
2020-04-26 10:35:00,,mis/imp
2020-04-26 10:50:00,,mis/imp
2020-04-26 11:05:00,,mis/imp
2020-04-26 11:20:00,,mis/imp
2020-04-26 11:35:00,,mis/imp
2020-04-26 11:50:00,,mis/imp
2020-04-26 12:05:00,,mis/imp
2020-04-26 12:20:00,,mis/imp
2020-04-26 12:35:00,,mis/imp
2020-04-26 12:50:00,,mis/imp
2020-04-26 13:05:00,,mis/imp
2020-04-26 13:20:00,,mis/imp
2020-04-26 13:35:00,,mis/imp
2020-04-26 13:50:00,,mis/imp
2020-04-26 14:05:00,,mis/imp
2020-04-26 14:20:00,,mis/imp
2020-04-26 14:35:00,0.0,mis/imp
2020-04-26 14:50:00,0.0,obs
2020-04-26 15:05:00,0.0,mis/imp
2020-04-26 15:20:00,0.0,mis/imp
2020-04-26 15:35:00,,mis/imp
2020-04-26 15:50:00,,mis/imp
2020-04-26 16:05:00,,mis/imp
2020-04-26 16:20:00,,mis/imp
2020-04-26 16:35:00,,mis/imp
2020-04-26 16:50:00,,mis/imp
2020-04-26 17:05:00,,mis/imp
2020-04-26 17:20:00,,mis/imp
2020-04-26 17:35:00,,mis/imp
2020-04-26 17:50:00,,mis/imp
2020-04-26 18:05:00,,mis/imp
2020-04-26 18:20:00,,mis/imp
2020-04-26 18:35:00,,mis/imp
2020-04-26 18:50:00,,mis/imp
2020-04-26 19:05:00,,mis/imp
2020-04-26 19:20:00,,mis/imp
2020-04-26 19:35:00,,mis/imp
2020-04-26 19:50:00,,mis/imp
2020-04-26 20:05:00,,mis/imp
2020-04-26 20:20:00,,mis/imp
2020-04-26 20:35:00,,mis/imp
2020-04-26 20:50:00,,mis/imp
2020-03-23 06:50:00,,mis/imp
2020-03-23 21:05:00,,mis/imp
2020-03-23 21:20:00,,mis/imp
2020-03-24 06:50:00,,mis/imp
2020-03-24 21:05:00,,mis/imp
2020-03-24 21:20:00,,mis/imp
2020-03-25 06:50:00,,mis/imp
2020-03-25 21:05:00,,mis/imp
2020-03-25 21:20:00,,mis/imp
2020-03-26 06:50:00,,mis/imp
2020-03-26 21:05:00,,mis/imp
2020-03-26 21:20:00,,mis/imp
2020-03-27 06:50:00,,mis/imp
2020-03-27 21:05:00,,mis/imp
2020-03-27 21:20:00,,mis/imp
2020-03-28 06:50:00,,mis/imp
2020-03-28 21:05:00,,mis/imp
2020-03-28 21:20:00,,mis/imp
2020-03-29 06:50:00,,mis/imp
2020-03-29 21:05:00,,mis/imp
2020-03-29 21:20:00,,mis/imp
2020-03-30 06:50:00,,mis/imp
2020-03-30 21:05:00,,mis/imp
2020-03-30 21:20:00,,mis/imp
2020-03-31 06:50:00,,mis/imp
2020-03-31 21:05:00,,mis/imp
2020-03-31 21:20:00,,mis/imp
2020-04-01 06:50:00,,mis/imp
2020-04-01 21:05:00,,mis/imp
2020-04-01 21:20:00,,mis/imp
2020-04-02 06:50:00,,mis/imp
2020-04-02 21:05:00,,mis/imp
2020-04-02 21:20:00,,mis/imp
2020-04-03 06:50:00,0.0,mis/imp
2020-04-03 21:05:00,,mis/imp
2020-04-03 21:20:00,,mis/imp
2020-04-04 06:50:00,,mis/imp
2020-04-04 21:05:00,,mis/imp
2020-04-04 21:20:00,,mis/imp
2020-04-05 06:50:00,,mis/imp
2020-04-05 21:05:00,,mis/imp
2020-04-05 21:20:00,,mis/imp
2020-04-06 06:50:00,,mis/imp
2020-04-06 21:05:00,,mis/imp
2020-04-06 21:20:00,,mis/imp
2020-04-07 06:50:00,,mis/imp
2020-04-07 21:05:00,,mis/imp
2020-04-07 21:20:00,,mis/imp
2020-04-08 06:50:00,,mis/imp
2020-04-08 21:05:00,,mis/imp
2020-04-08 21:20:00,,mis/imp
2020-04-09 06:50:00,,mis/imp
2020-04-09 21:05:00,,mis/imp
2020-04-09 21:20:00,,mis/imp
2020-04-10 06:50:00,,mis/imp
2020-04-10 21:05:00,,mis/imp
2020-04-10 21:20:00,,mis/imp
2020-04-11 06:50:00,,mis/imp
2020-04-11 21:05:00,,mis/imp
2020-04-11 21:20:00,,mis/imp
2020-04-12 06:50:00,,mis/imp
2020-04-12 21:05:00,,mis/imp
2020-04-12 21:20:00,,mis/imp
2020-04-13 06:50:00,,mis/imp
2020-04-13 21:05:00,,mis/imp
2020-04-13 21:20:00,,mis/imp
2020-04-14 06:50:00,,mis/imp
2020-04-14 21:05:00,,mis/imp
2020-04-14 21:20:00,,mis/imp
2020-04-15 06:50:00,,mis/imp
2020-04-15 21:05:00,,mis/imp
2020-04-15 21:20:00,,mis/imp
2020-04-16 06:50:00,,mis/imp
2020-04-16 21:05:00,,mis/imp
2020-04-16 21:20:00,,mis/imp
2020-04-17 06:50:00,,mis/imp
2020-04-17 21:05:00,,mis/imp
2020-04-17 21:20:00,,mis/imp
2020-04-18 06:50:00,0.0,mis/imp
2020-04-18 21:05:00,,mis/imp
2020-04-18 21:20:00,,mis/imp
2020-04-19 06:50:00,,mis/imp
2020-04-19 21:05:00,,mis/imp
2020-04-19 21:20:00,,mis/imp
2020-04-20 06:50:00,,mis/imp
2020-04-20 21:05:00,,mis/imp
2020-04-20 21:20:00,,mis/imp
2020-04-21 06:50:00,0.0,mis/imp
2020-04-21 21:05:00,,mis/imp
2020-04-21 21:20:00,,mis/imp
2020-04-22 06:50:00,,mis/imp
2020-04-22 21:05:00,,mis/imp
2020-04-22 21:20:00,,mis/imp
2020-04-23 06:50:00,,mis/imp
2020-04-23 21:05:00,,mis/imp
2020-04-23 21:20:00,,mis/imp
2020-04-24 06:50:00,,mis/imp
2020-04-24 21:05:00,,mis/imp
2020-04-24 21:20:00,,mis/imp
2020-04-25 06:50:00,,mis/imp
2020-04-25 21:05:00,,mis/imp
2020-04-25 21:20:00,,mis/imp
2020-04-26 06:50:00,,mis/imp
2020-04-26 21:05:00,,mis/imp
2020-04-26 21:20:00,,mis/imp
