time_bin,label,source,current_popularity,wind_speed,temp,status_good,status_maybe,status_bad,dayofweek,hour
2020-04-18 17:35:00,0.0,mis/imp,23.0,6.29,46.07,0.0,0.0,1.0,5,17
2020-04-18 17:50:00,0.0,mis/imp,21.0,6.29,46.03666666666667,0.0,0.0,1.0,5,17
2020-04-19 08:05:00,0.0,mis/imp,14.0,4.1000000000000005,42.84,1.0,0.0,0.0,6,8
2020-04-19 08:20:00,0.0,obs,14.0,5.1,43.84333333333333,1.0,0.0,0.0,6,8
2020-04-19 08:35:00,0.0,mis/imp,17.0,5.1,44.22,1.0,0.0,0.0,6,8
2020-04-19 08:50:00,0.0,obs,17.0,5.1,44.56,1.0,0.0,0.0,6,8
2020-04-19 09:05:00,0.0,mis/imp,22.0,5.1,45.39000000000001,1.0,0.0,0.0,6,9
2020-04-19 09:20:00,0.0,mis/imp,21.0,5.1,46.51333333333334,1.0,0.0,0.0,6,9
2020-04-19 11:20:00,1.0,mis/imp,37.0,5.1,52.34666666666666,1.0,0.0,0.0,6,11
2020-04-19 11:35:00,1.0,obs,40.0,5.1,54.14666666666667,1.0,0.0,0.0,6,11
2020-04-19 11:50:00,1.0,mis/imp,47.0,5.1,54.276666666666664,1.0,0.0,0.0,6,11
2020-04-19 12:05:00,1.0,mis/imp,51.0,5.1,54.73666666666667,1.0,0.0,0.0,6,12
2020-04-19 12:20:00,1.0,obs,51.0,6.2,56.23666666666666,1.0,0.0,0.0,6,12
2020-04-19 12:35:00,1.0,mis/imp,55.0,6.2,56.26,1.0,0.0,0.0,6,12
2020-04-19 12:50:00,1.0,mis/imp,64.0,6.2,56.54666666666666,1.0,0.0,0.0,6,12
2020-04-19 13:35:00,1.0,mis/imp,70.0,6.2,58.33000000000001,1.0,0.0,0.0,6,13
2020-04-19 13:50:00,1.0,obs,82.0,6.2,58.46,1.0,0.0,0.0,6,13
2020-04-19 14:05:00,1.0,mis/imp,72.0,6.2,58.55333333333334,1.0,0.0,0.0,6,14
2020-04-19 14:20:00,1.0,mis/imp,73.0,5.866666666666667,59.16333333333333,1.0,0.0,0.0,6,14
2020-04-19 14:35:00,0.0,mis/imp,81.0,5.7,59.49333333333334,1.0,0.0,0.0,6,14
2020-04-19 14:50:00,0.0,obs,100.0,5.7,59.54666666666667,1.0,0.0,0.0,6,14
2020-04-19 15:05:00,0.0,mis/imp,87.0,5.7,59.74,1.0,0.0,0.0,6,15
2020-04-19 15:20:00,0.0,mis/imp,90.0,5.7,59.86666666666667,1.0,0.0,0.0,6,15
2020-04-19 15:35:00,0.0,mis/imp,100.0,5.7,59.93333333333334,1.0,0.0,0.0,6,15
2020-04-19 15:50:00,0.0,obs,118.0,5.7,59.88333333333333,1.0,0.0,0.0,6,15
2020-04-19 16:05:00,0.0,mis/imp,103.0,5.7,60.05333333333334,1.0,0.0,0.0,6,16
2020-04-19 16:20:00,0.0,mis/imp,104.0,6.366666666666667,60.21666666666667,1.0,0.0,0.0,6,16
2020-04-19 17:05:00,1.0,mis/imp,104.0,6.866666666666667,59.75,1.0,0.0,0.0,6,17
2020-04-19 17:20:00,1.0,obs,99.0,7.2,59.65,1.0,0.0,0.0,6,17
2020-04-19 17:35:00,0.0,obs,89.0,7.2,59.50666666666667,1.0,0.0,0.0,6,17
2020-04-19 17:50:00,1.0,mis/imp,91.0,7.2,59.21,1.0,0.0,0.0,6,17
2020-04-19 18:05:00,0.0,mis/imp,74.0,7.2,58.66,1.0,0.0,0.0,6,18
2020-04-19 18:20:00,0.0,mis/imp,68.0,6.2,58.41333333333333,0.0,1.0,0.0,6,18
2020-04-19 18:35:00,0.0,obs,59.0,6.2,58.28,0.0,1.0,0.0,6,18
2020-04-19 18:50:00,0.0,mis/imp,58.0,6.2,58.15,0.0,1.0,0.0,6,18
2020-04-19 19:05:00,0.0,mis/imp,48.0,6.366666666666667,58.18,0.0,1.0,0.0,6,19
2020-04-20 07:35:00,1.0,mis/imp,12.0,3.6,51.69333333333333,0.0,1.0,0.0,0,7
2020-04-20 07:50:00,1.0,obs,17.0,3.6,51.72,0.0,1.0,0.0,0,7
2020-04-20 08:05:00,1.0,mis/imp,16.0,3.6,51.75,0.0,1.0,0.0,0,8
2020-04-20 08:20:00,1.0,mis/imp,16.0,3.6,51.65,1.0,0.0,0.0,0,8
2020-04-20 08:35:00,0.0,mis/imp,16.0,3.6,51.27333333333333,1.0,0.0,0.0,0,8
2020-04-20 08:50:00,0.0,obs,22.0,3.6,51.11333333333334,1.0,0.0,0.0,0,8
2020-04-20 09:05:00,0.0,mis/imp,20.0,3.6,51.13,1.0,0.0,0.0,0,9
2020-04-20 09:20:00,0.0,mis/imp,19.0,4.6,50.85666666666666,1.0,0.0,0.0,0,9
2020-04-20 09:50:00,1.0,mis/imp,21.0,4.6,50.52666666666667,1.0,0.0,0.0,0,9
2020-04-20 10:05:00,1.0,obs,19.0,4.6,50.34333333333333,1.0,0.0,0.0,0,10
2020-04-20 10:20:00,1.0,mis/imp,18.0,4.6,50.19,0.0,1.0,0.0,0,10
2020-04-20 10:35:00,1.0,mis/imp,17.0,4.6,50.02,0.0,1.0,0.0,0,10
2020-04-20 12:05:00,0.0,mis/imp,21.0,4.1,50.04999999999999,1.0,0.0,0.0,0,12
2020-04-20 12:20:00,0.0,obs,21.0,17.06665513696778,51.43764873285322,1.0,0.0,0.0,0,12
2020-04-20 12:35:00,0.0,mis/imp,20.0,20.01105325770894,51.15998901747085,1.0,0.0,0.0,0,12
2020-04-20 12:50:00,0.0,obs,26.0,22.3,51.08,1.0,0.0,0.0,0,12
2020-04-20 13:05:00,1.0,mis/imp,25.0,23.93349536384096,51.19768168044072,1.0,0.0,0.0,0,13
2020-04-20 13:20:00,1.0,obs,24.0,4.1,51.91,1.0,0.0,0.0,0,13
2020-04-20 13:35:00,1.0,mis/imp,23.0,4.1,52.04,1.0,0.0,0.0,0,13
2020-04-20 13:50:00,1.0,mis/imp,27.0,4.1,52.22,1.0,0.0,0.0,0,13
2020-04-20 15:05:00,0.0,mis/imp,30.0,25.40591442089001,50.73776330627897,1.0,0.0,0.0,0,15
2020-04-20 15:20:00,0.0,obs,28.0,2.1,54.28333333333333,1.0,0.0,0.0,0,15
2020-04-20 15:35:00,0.0,mis/imp,29.0,2.1,54.49,1.0,0.0,0.0,0,15
2020-04-20 15:50:00,1.0,obs,34.0,2.1,54.67666666666667,1.0,0.0,0.0,0,15
2020-04-20 16:05:00,1.0,mis/imp,28.0,2.1,54.76666666666667,1.0,0.0,0.0,0,16
2020-04-20 16:20:00,1.0,mis/imp,27.0,1.97,54.9,1.0,0.0,0.0,0,16
2020-04-20 16:35:00,0.0,mis/imp,30.0,1.97,55.0,1.0,0.0,0.0,0,16
2020-04-20 16:50:00,0.0,obs,36.0,1.97,54.98333333333334,1.0,0.0,0.0,0,16
2020-04-20 17:05:00,0.0,mis/imp,32.0,1.97,54.94666666666666,1.0,0.0,0.0,0,17
2020-04-20 17:20:00,0.0,mis/imp,31.0,1.97,54.8,1.0,0.0,0.0,0,17
2020-04-20 18:05:00,0.0,mis/imp,33.0,1.97,54.75666666666666,1.0,0.0,0.0,0,18
2020-04-20 18:20:00,0.0,obs,32.0,1.97,54.97,1.0,0.0,0.0,0,18
2020-04-20 18:35:00,0.0,mis/imp,33.0,1.4566666666666668,54.90333333333334,1.0,0.0,0.0,0,18
2020-04-20 18:50:00,0.0,mis/imp,37.0,1.2,54.49333333333333,1.0,0.0,0.0,0,18
2020-04-21 06:50:00,0.0,mis/imp,9.0,1.5,45.45,0.0,1.0,0.0,1,6
2020-04-21 07:05:00,0.0,obs,12.0,1.5,45.723333333333336,0.0,1.0,0.0,1,7
2020-04-21 07:20:00,1.0,obs,11.0,2.1,46.45000000000001,0.0,1.0,0.0,1,7
2020-04-21 07:35:00,1.0,mis/imp,14.0,2.1,47.04999999999999,0.0,1.0,0.0,1,7
2020-04-21 07:50:00,1.0,mis/imp,15.0,2.1,47.776666666666664,0.0,1.0,0.0,1,7
2020-04-21 08:05:00,0.0,mis/imp,18.0,2.6,48.51666666666667,0.0,1.0,0.0,1,8
2020-04-21 08:20:00,0.0,obs,17.0,3.6,49.35,0.0,1.0,0.0,1,8
2020-04-21 08:35:00,0.0,mis/imp,20.0,3.6,49.96,0.0,1.0,0.0,1,8
2020-04-21 08:50:00,0.0,obs,21.0,3.6,50.35333333333333,0.0,1.0,0.0,1,8
2020-04-21 09:05:00,0.0,mis/imp,21.0,3.6,50.98333333333333,0.0,1.0,0.0,1,9
2020-04-21 09:20:00,0.0,mis/imp,19.0,3.6,52.26,0.0,1.0,0.0,1,9
2020-04-21 09:35:00,1.0,mis/imp,22.0,3.6,53.75333333333334,0.0,1.0,0.0,1,9
2020-04-21 09:50:00,1.0,obs,22.0,3.6,54.32,0.0,1.0,0.0,1,9
2020-04-21 10:05:00,1.0,mis/imp,23.0,3.6,55.03666666666667,0.0,1.0,0.0,1,10
2020-04-21 10:20:00,1.0,mis/imp,21.0,5.1,55.94666666666666,0.0,1.0,0.0,1,10
2020-04-21 10:35:00,0.0,mis/imp,25.0,5.1,56.40666666666666,0.0,1.0,0.0,1,10
2020-04-21 10:50:00,0.0,obs,25.0,5.1,57.02333333333333,0.0,1.0,0.0,1,10
2020-04-21 11:05:00,0.0,mis/imp,27.0,4.433333333333334,57.13,1.0,0.0,0.0,1,11
2020-04-21 11:20:00,0.0,obs,25.0,3.1,57.55,1.0,0.0,0.0,1,11
2020-04-21 11:35:00,0.0,mis/imp,29.0,3.1,57.73333333333333,1.0,0.0,0.0,1,11
2020-04-21 11:50:00,0.0,mis/imp,29.0,3.1,57.59333333333333,1.0,0.0,0.0,1,11
2020-04-21 13:05:00,0.0,mis/imp,22.0,6.7,53.76666666666667,0.0,0.0,1.0,1,13
2020-04-21 13:20:00,0.0,obs,20.0,6.7,54.17,0.0,0.0,1.0,1,13
2020-04-21 13:35:00,0.0,mis/imp,18.0,6.7,55.00666666666666,0.0,1.0,0.0,1,13
2020-04-21 13:50:00,0.0,mis/imp,18.0,6.7,56.49666666666666,0.0,1.0,0.0,1,13
2020-04-21 16:35:00,1.0,mis/imp,14.0,4.6,52.59333333333334,0.0,0.0,1.0,1,16
2020-04-21 16:50:00,1.0,obs,17.0,4.6,52.94666666666666,0.0,0.0,1.0,1,16
2020-04-21 17:05:00,0.0,mis/imp,14.0,4.6,54.10333333333333,0.0,0.0,1.0,1,17
2020-04-21 17:20:00,0.0,obs,15.0,4.6,54.91333333333333,0.0,1.0,0.0,1,17
2020-04-21 17:35:00,0.0,mis/imp,19.0,4.6,55.07,0.0,1.0,0.0,1,17
2020-04-21 17:50:00,0.0,mis/imp,26.0,4.6,55.02,0.0,1.0,0.0,1,17
2020-04-21 18:05:00,1.0,mis/imp,23.0,4.766666666666667,54.79333333333333,0.0,1.0,0.0,1,18
2020-04-21 18:20:00,1.0,obs,24.0,4.933333333333334,54.6,0.0,1.0,0.0,1,18
2020-04-21 18:35:00,1.0,mis/imp,26.0,5.1,54.50333333333333,0.0,1.0,0.0,1,18
2020-04-21 18:50:00,1.0,mis/imp,31.0,5.1,53.96666666666667,0.0,1.0,0.0,1,18
2020-04-21 20:05:00,0.0,mis/imp,29.0,4.6,47.63333333333333,0.0,1.0,0.0,1,20
2020-04-21 20:20:00,0.0,obs,23.0,20.31235217199247,51.408940753006185,0.0,1.0,0.0,1,20
2020-04-21 20:35:00,0.0,mis/imp,19.0,21.182199477985925,52.347756657223094,0.0,1.0,0.0,1,20
2020-04-21 20:50:00,0.0,mis/imp,16.0,22.3,53.06,0.0,1.0,0.0,1,20
2020-04-22 07:35:00,0.0,mis/imp,13.0,46.25139508274628,37.304012445101634,0.0,1.0,0.0,2,7
2020-04-22 07:50:00,0.0,obs,14.0,46.4,37.04,0.0,1.0,0.0,2,7
2020-04-22 08:05:00,0.0,mis/imp,16.0,43.75107524102149,36.65323332409125,0.0,1.0,0.0,2,8
2020-04-22 08:20:00,0.0,mis/imp,16.0,6.2,38.595,0.0,1.0,0.0,2,8
2020-04-22 09:35:00,0.0,mis/imp,20.0,35.06346911108607,36.851975743067676,0.0,1.0,0.0,2,9
2020-04-22 09:50:00,0.0,obs,21.0,35.0,37.4,0.0,1.0,0.0,2,9
2020-04-22 10:05:00,0.0,mis/imp,20.0,9.3,41.76,0.0,1.0,0.0,2,10
2020-04-22 10:20:00,0.0,mis/imp,19.0,9.3,42.083333333333336,0.0,1.0,0.0,2,10
2020-04-22 10:50:00,0.0,mis/imp,21.0,20.0,39.2,0.0,1.0,0.0,2,10
2020-04-22 11:05:00,0.0,obs,21.0,21.45330304157048,39.64412784564757,0.0,1.0,0.0,2,11
2020-04-22 11:20:00,0.0,mis/imp,20.0,4.1,43.68,0.0,1.0,0.0,2,11
2020-04-22 11:35:00,0.0,mis/imp,20.0,4.1,44.06,0.0,1.0,0.0,2,11
2020-04-22 12:35:00,1.0,mis/imp,24.0,6.0,45.85,1.0,0.0,0.0,2,12
2020-04-22 12:50:00,1.0,obs,27.0,6.7,46.41,0.0,1.0,0.0,2,12
2020-04-22 13:05:00,1.0,mis/imp,29.0,5.666666666666668,46.70333333333334,0.0,1.0,0.0,2,13
2020-04-22 13:20:00,1.0,mis/imp,28.0,3.6,47.23,0.0,1.0,0.0,2,13
2020-04-22 16:35:00,1.0,mis/imp,37.0,4.1,51.03,1.0,0.0,0.0,2,16
2020-04-22 16:50:00,1.0,obs,36.0,37.0,48.2,1.0,0.0,0.0,2,16
2020-04-22 17:05:00,1.0,mis/imp,39.0,7.2,51.26,1.0,0.0,0.0,2,17
2020-04-22 17:20:00,1.0,mis/imp,35.0,6.5,51.29666666666666,1.0,0.0,0.0,2,17
2020-04-22 18:05:00,1.0,mis/imp,41.0,6.333333333333332,51.18333333333334,1.0,0.0,0.0,2,18
2020-04-22 18:20:00,1.0,obs,37.0,9.34,51.14333333333334,1.0,0.0,0.0,2,18
2020-04-22 18:35:00,1.0,mis/imp,39.0,8.533333333333333,51.05666666666666,1.0,0.0,0.0,2,18
2020-04-22 18:50:00,1.0,mis/imp,37.0,8.13,50.85,1.0,0.0,0.0,2,18
2020-04-23 08:05:00,1.0,mis/imp,18.0,3.1,41.43,0.0,0.0,1.0,3,8
2020-04-23 08:20:00,1.0,obs,18.0,2.1,41.65,0.0,0.0,1.0,3,8
2020-04-23 08:35:00,1.0,mis/imp,19.0,2.1,41.62333333333333,0.0,0.0,1.0,3,8
2020-04-23 08:50:00,1.0,mis/imp,23.0,2.1,41.60333333333333,0.0,0.0,1.0,3,8
2020-04-23 10:35:00,0.0,mis/imp,17.0,2.1,42.66333333333333,0.0,1.0,0.0,3,10
2020-04-23 10:50:00,0.0,obs,17.0,2.1,42.93666666666667,0.0,1.0,0.0,3,10
2020-04-23 11:05:00,0.0,mis/imp,17.0,2.1,43.39333333333334,0.0,1.0,0.0,3,11
2020-04-23 11:20:00,0.0,mis/imp,17.0,2.1,44.2,0.0,1.0,0.0,3,11
2020-04-23 11:35:00,1.0,mis/imp,17.0,2.1,44.64000000000001,0.0,1.0,0.0,3,11
2020-04-23 11:50:00,1.0,obs,19.0,2.1,44.6,0.0,1.0,0.0,3,11
2020-04-23 12:05:00,1.0,mis/imp,18.0,2.1,44.92,0.0,1.0,0.0,3,12
2020-04-23 12:20:00,1.0,mis/imp,18.0,1.5200000000000002,45.36666666666667,0.0,0.0,1.0,3,12
2020-04-23 18:05:00,0.0,mis/imp,31.0,3.266666666666667,48.11333333333334,0.0,1.0,0.0,3,18
2020-04-23 18:20:00,0.0,obs,28.0,3.6,47.70666666666667,0.0,1.0,0.0,3,18
2020-04-23 18:35:00,0.0,mis/imp,27.0,3.6,47.62666666666666,0.0,1.0,0.0,3,18
2020-04-23 18:50:00,0.0,mis/imp,31.0,3.6,47.26666666666667,0.0,1.0,0.0,3,18
2020-04-24 19:05:00,1.0,mis/imp,20.0,4.513333333333333,49.14000000000001,0.0,1.0,0.0,4,19
2020-04-24 19:20:00,1.0,obs,18.0,4.6,48.98,0.0,1.0,0.0,4,19
2020-04-24 19:35:00,1.0,mis/imp,18.0,4.6,48.85333333333333,0.0,1.0,0.0,4,19
2020-04-24 19:50:00,1.0,mis/imp,17.0,4.6,48.84666666666666,0.0,1.0,0.0,4,19
2020-04-25 13:05:00,1.0,mis/imp,82.0,3.1,61.01333333333333,1.0,0.0,0.0,5,13
2020-04-25 13:20:00,1.0,obs,77.0,3.1,61.23333333333333,1.0,0.0,0.0,5,13
2020-04-25 13:35:00,1.0,mis/imp,91.0,3.1,62.18333333333334,1.0,0.0,0.0,5,13
2020-04-25 13:50:00,1.0,mis/imp,92.0,3.1,62.223333333333336,1.0,0.0,0.0,5,13
2020-04-25 14:35:00,1.0,mis/imp,97.0,3.6,62.17,1.0,0.0,0.0,5,14
2020-04-25 14:50:00,1.0,obs,112.0,3.6,62.42666666666667,1.0,0.0,0.0,5,14
2020-04-25 15:05:00,1.0,obs,117.0,3.6,62.38,1.0,0.0,0.0,5,15
2020-04-25 15:20:00,1.0,mis/imp,112.0,2.6,62.61666666666667,1.0,0.0,0.0,5,15
2020-04-25 15:35:00,1.0,obs,115.0,2.6,62.42333333333333,1.0,0.0,0.0,5,15
2020-04-25 15:50:00,1.0,mis/imp,131.0,2.6,62.13666666666666,1.0,0.0,0.0,5,15
2020-04-25 16:05:00,1.0,mis/imp,139.0,2.766666666666667,61.92666666666667,1.0,0.0,0.0,5,16
2020-04-25 16:50:00,1.0,mis/imp,138.0,3.1,61.10666666666666,1.0,0.0,0.0,5,16
2020-04-25 17:05:00,1.0,obs,140.0,3.266666666666667,60.53,1.0,0.0,0.0,5,17
2020-04-25 17:20:00,1.0,mis/imp,129.0,3.4333333333333336,59.86333333333334,1.0,0.0,0.0,5,17
2020-04-25 17:35:00,1.0,mis/imp,117.0,3.6,58.78333333333333,1.0,0.0,0.0,5,17
2020-04-26 14:35:00,0.0,mis/imp,18.0,9.8,47.473333333333336,0.0,1.0,0.0,6,14
2020-04-26 14:50:00,0.0,obs,19.0,9.8,47.46666666666667,0.0,1.0,0.0,6,14
2020-04-26 15:05:00,0.0,mis/imp,14.0,9.8,47.43333333333334,0.0,1.0,0.0,6,15
2020-04-26 15:20:00,0.0,mis/imp,13.0,9.8,47.44666666666666,0.0,1.0,0.0,6,15
